P_Pos, P_Vel, Altitude, Pressure, Acc_X, Acc_Y, Acc_Z, Latitude, Longitude, Altitude_GPS, LOCK, Satellites, q_w, q_x, q_y, q_z
1.233841,0.004346,1.322372,1011.095703,0.002344,-0.002315,-0.002849,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.234327,0.004761,1.322372,1011.095703,-0.001085,-0.002008,0.002038,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.234315,0.005713,1.210861,1011.109070,0.001571,-0.004134,0.005417,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.234309,0.005440,1.210861,1011.109070,-0.001165,-0.005771,-0.001457,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.234748,0.005678,1.308624,1011.097351,0.001798,-0.000293,0.001100,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.235180,0.004797,1.308624,1011.097351,-0.007770,0.003618,-0.005177,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.235287,0.005432,1.238358,1011.105774,0.002556,0.011882,0.003547,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.235395,0.004939,1.238358,1011.105774,-0.001417,0.001691,-0.002770,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.235183,0.004792,1.169617,1011.114075,0.002806,-0.000480,-0.000613,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.234972,0.004968,1.169617,1011.114075,0.006573,0.004273,0.001197,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.234572,0.004225,1.128891,1011.118958,0.001509,-0.002359,-0.003827,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.234167,0.004225,1.128891,1011.118958,0.000980,-0.001544,0.000340,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.233515,0.004725,1.073380,1011.125610,0.004367,0.000776,0.003321,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.232869,0.004564,1.073380,1011.125610,-0.002159,-0.000955,-0.000383,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.232227,0.004927,1.073380,1011.125610,-0.003391,-0.000936,0.002546,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.231587,0.004382,1.073380,1011.125610,0.000601,0.000890,-0.002540,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.231007,0.004222,1.087128,1011.123962,0.000718,-0.003465,-0.000432,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.230430,0.004511,1.087128,1011.123962,0.003351,-0.000174,0.002080,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.230296,0.004222,1.183868,1011.112366,0.004062,0.005495,-0.001466,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.230162,0.004271,1.183868,1011.112366,-0.001775,0.002442,0.000420,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.230217,0.004388,1.225113,1011.107361,-0.000877,0.002947,0.000675,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.230287,0.005896,1.225113,1011.107361,-0.002305,0.002145,0.008472,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.230424,0.004976,1.238861,1011.105713,-0.001628,0.002998,-0.005184,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.230554,0.005060,1.238861,1011.105713,0.002507,0.003292,0.000442,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.230685,0.005246,1.238861,1011.105713,0.002521,-0.004285,0.001019,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.230817,0.005230,1.238861,1011.105713,-0.001622,0.000112,-0.000116,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.230951,0.005522,1.238861,1011.105713,0.000042,0.000646,0.001606,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.231020,0.005041,1.225113,1011.107361,-0.003248,0.006377,-0.002674,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.231085,0.005115,1.225113,1011.107361,-0.002719,-0.008940,0.000430,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.231219,0.005833,1.238861,1011.105713,-0.003371,-0.001288,0.004006,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.231362,0.006110,1.238861,1011.105713,0.005111,-0.003462,0.001526,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.231444,0.006050,1.225113,1011.107361,-0.002742,0.002174,-0.000317,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.231515,0.004996,1.225113,1011.107361,0.002076,0.004285,-0.005886,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.231638,0.004905,1.238861,1011.105713,0.001345,0.003342,-0.000534,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.231762,0.005152,1.238861,1011.105713,0.000830,0.000405,0.001359,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.231511,0.005337,1.155869,1011.115723,-0.002106,-0.003099,0.001284,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.231256,0.004622,1.155869,1011.115723,0.003080,0.000435,-0.003767,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.230740,0.004054,1.100876,1011.122314,-0.002640,0.001864,-0.002764,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.230225,0.004488,1.100876,1011.122314,-0.001100,0.001841,0.002853,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.229462,0.004224,1.045380,1011.128967,0.001694,-0.001840,-0.000884,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.228704,0.004785,1.045380,1011.128967,0.001733,-0.002695,0.003738,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.227705,0.004874,0.990402,1011.135620,-0.003891,-0.003925,0.001266,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.226725,0.006352,0.990402,1011.135620,-0.000867,0.006456,0.009053,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.225871,0.004817,1.017380,1011.132324,0.003548,-0.000411,-0.007934,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.225011,0.005180,1.017380,1011.132324,-0.002408,0.006463,0.002704,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.224159,0.005225,1.017380,1011.132324,0.007409,0.002642,0.000924,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.223308,0.004937,1.017380,1011.132324,0.003338,-0.005070,-0.000948,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.222646,0.004575,1.059128,1011.127319,0.001835,0.003652,-0.001502,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.221985,0.004839,1.059128,1011.127319,-0.000560,-0.003605,0.002009,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.221400,0.005388,1.073380,1011.125610,0.004972,0.000206,0.003558,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.220824,0.005460,1.073380,1011.125610,-0.000170,0.000851,0.000880,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.220373,0.005147,1.100876,1011.122314,0.004142,-0.001872,-0.001367,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.219924,0.005425,1.100876,1011.122314,-0.001166,0.004738,0.001940,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.219363,0.006448,1.073380,1011.125610,0.002241,-0.001545,0.006208,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.218818,0.006888,1.073380,1011.125610,0.002628,0.005824,0.002940,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.218591,0.006639,1.142120,1011.117371,0.001573,-0.002893,-0.001148,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.218363,0.006674,1.142120,1011.117371,0.001012,0.003199,0.000444,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.218261,0.006683,1.169617,1011.114075,-0.000638,0.003625,0.000208,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.218157,0.006246,1.169617,1011.114075,0.005284,0.000346,-0.002297,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.218302,0.006344,1.225113,1011.107361,-0.002995,-0.004334,0.000528,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.218457,0.007337,1.225113,1011.107361,-0.000786,0.002042,0.005547,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.218679,0.007178,1.238358,1011.105774,0.000017,-0.005334,-0.000955,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.218906,0.007929,1.238358,1011.105774,0.003985,0.004806,0.004145,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.219077,0.007867,1.225113,1011.107361,0.001313,-0.000456,-0.000363,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.219246,0.007807,1.225113,1011.107361,0.004316,-0.000491,-0.000361,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.219419,0.008294,1.225113,1011.107361,-0.000098,0.006640,0.002715,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.219607,0.009607,1.225113,1011.107361,0.002128,-0.005611,0.007344,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.220242,0.008834,1.322372,1011.095703,-0.001643,0.004205,-0.004665,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.220865,0.008514,1.322372,1011.095703,0.001282,-0.002921,-0.002124,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.221348,0.007877,1.294357,1011.099060,-0.001655,-0.001600,-0.003809,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.221822,0.007766,1.294357,1011.099060,0.003906,-0.000603,-0.000852,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.222226,0.007221,1.280609,1011.100708,0.004748,0.001740,-0.003244,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.222616,0.006466,1.280609,1011.100708,-0.006001,-0.007493,-0.004425,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.222807,0.006680,1.238358,1011.105774,-0.000910,0.002153,0.001153,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.223003,0.007128,1.238358,1011.105774,0.004305,-0.005793,0.002458,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.223207,0.007691,1.238358,1011.105774,-0.001867,0.002373,0.003110,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.223489,0.008692,1.252609,1011.104065,0.000478,0.000693,0.005520,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.223787,0.009539,1.252609,1011.104065,0.001132,0.006070,0.004656,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.223600,0.009897,1.144165,1011.117126,-0.002327,-0.002951,0.002265,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.223413,0.009437,1.144165,1011.117126,0.000248,-0.000753,-0.002327,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.223221,0.009364,1.144165,1011.117126,-0.007257,-0.001588,-0.000154,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.223039,0.010323,1.144165,1011.117126,0.004661,0.006236,0.005637,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.222931,0.010499,1.157913,1011.115479,0.006269,0.003865,0.001195,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.222816,0.009570,1.157913,1011.115479,0.001892,-0.000263,-0.004998,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.222567,0.009496,1.130417,1011.118774,0.001644,-0.000301,-0.000115,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.222318,0.009402,1.130417,1011.118774,0.000450,-0.005770,-0.000231,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.222190,0.008877,1.157913,1011.115479,0.001912,0.002723,-0.002739,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.222063,0.009532,1.157913,1011.115479,0.001783,0.004028,0.003884,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.222308,0.009261,1.238358,1011.105774,0.001435,-0.000059,-0.001574,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.222546,0.009031,1.238358,1011.105774,0.002308,-0.000547,-0.001339,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.222529,0.008514,1.183868,1011.112366,-0.002341,0.000960,-0.002778,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.222515,0.009476,1.183868,1011.112366,-0.002724,0.000854,0.005523,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.222384,0.009544,1.155869,1011.115723,-0.005506,-0.001076,0.000596,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.222254,0.009600,1.155869,1011.115723,0.002312,-0.004887,0.000524,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.222068,0.010239,1.142120,1011.117371,-0.000087,0.002232,0.003845,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.221899,0.011361,1.142120,1011.117371,-0.003320,0.003271,0.006550,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.221440,0.011510,1.075928,1011.125305,0.002474,-0.002713,0.001303,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.220979,0.010771,1.075928,1011.125305,0.002020,0.004630,-0.003673,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.128
1.221002,0.010536,1.183868,1011.112366,-0.005311,-0.005081,-0.001197,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.221024,0.010583,1.183868,1011.112366,-0.003631,0.000254,0.000381,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.220920,0.010781,1.155869,1011.115723,-0.002044,-0.001526,0.001324,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.220825,0.011446,1.155869,1011.115723,-0.006919,-0.004815,0.003936,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.220799,0.011436,1.169617,1011.114075,0.001531,-0.001405,0.000108,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.220773,0.011484,1.169617,1011.114075,0.000340,0.002680,0.000437,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.220261,0.012183,1.061676,1011.127014,-0.001320,0.006797,0.004430,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.219763,0.012647,1.061676,1011.127014,-0.003200,0.002516,0.003117,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.219511,0.012754,1.114120,1011.120728,-0.002937,0.003493,0.000941,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.219264,0.013022,1.114120,1011.120728,-0.004093,-0.000005,0.001843,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.218898,0.013064,1.087128,1011.123962,0.000369,0.001613,0.000660,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.218540,0.013749,1.087128,1011.123962,-0.002325,-0.001029,0.004265,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.218508,0.013775,1.156891,1011.115601,-0.000493,-0.001676,0.000346,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.218468,0.012815,1.156891,1011.115601,-0.000903,0.002582,-0.005181,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.217912,0.012958,1.045380,1011.128967,-0.006306,0.000088,0.001355,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.217363,0.013363,1.045380,1011.128967,0.001330,0.000310,0.002831,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.217140,0.013421,1.115143,1011.120605,-0.003006,0.001432,0.000654,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.216910,0.012641,1.115143,1011.120605,0.001215,-0.001600,-0.004045,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.216802,0.013070,1.142120,1011.117371,-0.004980,0.003423,0.002648,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.216703,0.013633,1.142120,1011.117371,-0.002238,0.004184,0.003400,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.216867,0.013800,1.198135,1011.110596,0.005164,0.005536,0.000994,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.217036,0.014375,1.198135,1011.110596,0.000802,-0.001438,0.003285,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.217346,0.015196,1.226135,1011.107239,-0.002121,0.002126,0.004576,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.217658,0.014947,1.226135,1011.107239,-0.000133,-0.004569,-0.001423,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.217903,0.014720,1.212387,1011.108887,0.000370,0.003258,-0.001256,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.218135,0.013730,1.212387,1011.108887,-0.004188,-0.002504,-0.005534,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.218365,0.014563,1.212387,1011.108887,0.005173,-0.004428,0.004692,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.218603,0.014779,1.212387,1011.108887,0.005836,-0.006531,0.001229,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.218843,0.014880,1.212387,1011.108887,-0.002970,-0.001654,0.000589,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.219146,0.014867,1.226135,1011.107239,0.001847,0.000367,-0.000095,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.219449,0.015111,1.226135,1011.107239,-0.002656,-0.000490,0.001347,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.219811,0.015146,1.238861,1011.105713,-0.007769,0.000138,0.000133,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.220178,0.015765,1.238861,1011.105713,-0.003195,0.004905,0.003414,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.220244,0.016289,1.171143,1011.113892,0.000601,0.001124,0.003094,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.220311,0.015795,1.171143,1011.113892,-0.002084,-0.002879,-0.002610,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.220874,0.015748,1.281128,1011.100647,-0.002987,-0.004986,-0.000458,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.221431,0.015473,1.281128,1011.100647,-0.000674,0.003762,-0.001735,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.221923,0.016021,1.266861,1011.102356,-0.006828,-0.006300,0.002928,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.222425,0.016816,1.266861,1011.102356,0.002389,0.000797,0.004312,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.222808,0.016928,1.239365,1011.105652,0.001218,-0.002593,0.000575,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.223196,0.017700,1.239365,1011.105652,-0.001067,-0.000802,0.004273,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.223142,0.017163,1.142120,1011.117371,0.000631,0.001923,-0.002748,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.223082,0.016998,1.142120,1011.117371,0.000733,-0.003441,-0.000664,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.222709,0.017168,1.073380,1011.125610,-0.004366,0.003912,0.001438,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.222338,0.017070,1.073380,1011.125610,-0.000129,0.001808,-0.000066,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.222032,0.016989,1.087646,1011.123901,0.005146,0.003679,-0.000019,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.221730,0.017335,1.087646,1011.123901,0.002836,0.001536,0.002373,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.221167,0.016018,1.032150,1011.130554,-0.005014,-0.003253,-0.006773,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.128
1.220601,0.016671,1.032150,1011.130554,-0.001084,-0.000985,0.004268,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.128
1.220404,0.015700,1.113098,1011.120850,-0.000414,-0.004982,-0.005095,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.128
1.220200,0.015780,1.113098,1011.120850,0.002428,-0.003825,0.000793,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
1.219932,0.015482,1.099350,1011.122498,-0.002205,0.002375,-0.001282,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.219662,0.015474,1.099350,1011.122498,-0.001185,-0.001457,0.000348,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.219450,0.014798,1.113098,1011.120850,-0.003823,0.003854,-0.003451,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.219232,0.014594,1.113098,1011.120850,0.000236,0.001962,-0.000799,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.218710,0.015098,1.045898,1011.128906,0.001903,0.003438,0.003385,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.218195,0.015030,1.045898,1011.128906,0.003173,0.001646,0.000175,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.218109,0.014310,1.141098,1011.117493,0.000712,-0.000900,-0.003789,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.218015,0.014133,1.141098,1011.117493,0.003135,0.004437,-0.000743,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.217926,0.014763,1.141098,1011.117493,-0.000252,-0.000824,0.003782,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.217849,0.015486,1.141098,1011.117493,0.002658,0.000665,0.004305,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.218158,0.015435,1.224091,1011.107483,-0.002520,0.002124,-0.000310,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.218466,0.015599,1.224091,1011.107483,-0.000396,0.001532,0.000901,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.218844,0.016434,1.237839,1011.105835,0.001820,0.004133,0.004622,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.219227,0.016311,1.237839,1011.105835,-0.004370,0.004607,-0.000747,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.010,0.001,-0.129
1.219670,0.016625,1.251083,1011.104248,-0.002552,0.002716,0.001659,0.0000000000,0.0000000000,0.000000,0,0,0.992,0.011,0.001,-0.129
